index,Country_Code,Country_Name,Continent_Name,Years,GDP,Expenditures,PopTotal,Departure,Receipts,Arrivals,Jobs,Receipts_PCapita,Ratio GDP,AVG_Exp_Arrivals,Jobs_per_tourist,Cost_of_oneJob,GDP_N,Expenditures_N,PopTotal_N,Arrivals_N,Departure_N
LVA2002,LVA,Latvia,Europe,2002,4125.21003421908,267000000.0,2310173.0,2306000.0,201000000.0,848000.0,23.1104,87.00647094395094,0.021091403885431896,314.85849056603774,0.02725,11554.44,-0.3505276791787298,-0.2960327818249854,-0.24998932299882776,-0.3038732006704306,-0.28210777496810135
LVA2001,LVA,Latvia,Europe,2001,3566.17111854204,255000000.0,2337170.0,2697000.0,153000000.0,591000.0,21.0252,65.46378740100207,0.01835688339817122,431.4720812182741,0.03558,12126.815,-0.35405516005543,-0.29610677846050026,-0.2499644184281673,-0.3055406783307313,-0.2799121788825202
LVA2006,LVA,Latvia,Europe,2006,9663.373451366591,788000000.0,2218357.0,3151000.0,622000000.0,1535000.0,32.3417,280.3876923326588,0.029015508273977184,513.3550488599349,0.02107,24364.264,-0.31558240972039686,-0.29282009456638,-0.2500740227084162,-0.29941577984309004,-0.27736281667573287
LVA2000,LVA,Latvia,Europe,2000,3351.23070568401,281000000.0,2367550.0,2596000.0,172000000.0,509000.0,20.8999,72.64894088826001,0.02167828695441362,552.0628683693517,0.04106,13445.272,-0.3554114130366174,-0.29594645241688466,-0.249936393060287,-0.30607271400444586,-0.2804793277435015
LVA2008,LVA,Latvia,Europe,2008,16376.9983633933,1139000000.0,2177322.0,3782000.0,801000000.0,1684000.0,32.9071,367.8831151295031,0.022463403058756735,676.3657957244656,0.01954,34614.421,-0.273220093204683,-0.2906556929775691,-0.2501118772499228,-0.29844903209451107,-0.27381954012841386
LVA2014,LVA,Latvia,Europe,2014,15740.326749071899,887000000.0,1993782.0,1846000.0,1298000000.0,1843000.0,34.0361,651.0240337208381,0.041360261708622066,481.2805208898535,0.01847,26057.419,-0.2772374288163491,-0.29220962232338205,-0.25028119179965125,-0.29741740194669863,-0.2846908291864321
LVA2016,LVA,Latvia,Europe,2016,14153.4149226916,880000000.0,1959537.0,1939000.0,1282000000.0,1793000.0,37.7677,654.2361792607131,0.04622461666207515,490.79754601226995,0.02106,23304.727,-0.28725068722034863,-0.2922527870274324,-0.25031278260686196,-0.2977418139428661,-0.28416860300750874
LVA2010,LVA,Latvia,Europe,2010,11344.693369583701,648000000.0,2097555.0,3332000.0,640000000.0,1373000.0,30.669,305.1171482988527,0.0268951428089633,471.959213401311,0.02234,21126.196,-0.30497344549123706,-0.2936833886473872,-0.2501854618292417,-0.3004668747106725,-0.27634644099417227
LVA2007,LVA,Latvia,Europe,2007,14042.462420021202,1021000000.0,2200325.0,3398000.0,880000000.0,1653000.0,30.4969,399.94091781895855,0.02848082521828495,617.664851784634,0.01845,33477.77,-0.28795078665961193,-0.29138332656013227,-0.25009065712031936,-0.2986501675321349,-0.27597582886719435
LVA2005,LVA,Latvia,Europe,2005,7552.87389420335,655000000.0,2238799.0,2959000.0,446000000.0,1116000.0,29.4814,199.2139535527754,0.026375914167674288,586.9175627240144,0.02642,22214.896,-0.3288994554919982,-0.29364022394333683,-0.2500551650859604,-0.3021343523709732,-0.2784409610451231
LVA2017,LVA,Latvia,Europe,2017,15548.082313057099,814000000.0,1942248.0,2055000.0,1082000000.0,1949000.0,0.0,557.0864276858568,0.03582991242707933,417.6500769625449,0.0,inf,-0.2784504724036152,-0.2926597685227644,-0.25032873160571917,-0.29672964851482364,-0.2835172241176688
LTU2007,LTU,Lithuania,Europe,2007,12297.9153480396,1144000000.0,3231294.0,1661000.0,1154000000.0,1486000.0,33.8031,357.13246767394116,0.029040081799788234,769.8519515477793,0.02275,33839.646,-0.2989587080445939,-0.2906248610461045,-0.24913959439819333,-0.29973370359933416,-0.2857296662090217
LTU2005,LTU,Lithuania,Europe,2005,7863.162008651659,743000000.0,3322528.0,1633000.0,920000000.0,2000000.0,32.8599,276.8975912317368,0.035214534677916166,371.5,0.01643,22611.077,-0.32694156784001216,-0.29309758194956087,-0.24905543158011592,-0.29639874827873286,-0.28588689559622443
LTU2008,LTU,Lithuania,Europe,2008,14961.568175918701,1530000000.0,3198231.0,1757000.0,1248000000.0,1611000.0,26.1379,390.2157161255707,0.02608120429205008,949.7206703910615,0.01622,58552.446,-0.2821513192403053,-0.2882446359370418,-0.24917009481748978,-0.29892267360891556,-0.28519059402432656
LTU2000,LTU,Lithuania,Europe,2000,3297.35470084107,261000000.0,3499536.0,3632000.0,430000000.0,1083000.0,35.4659,122.87343236360478,0.03726424467839718,240.9972299168975,0.03275,7358.694,-0.35575136535740765,-0.2960697801427428,-0.2488921427612299,-0.3023484642884437,-0.27466184041700004
LTU2015,LTU,Lithuania,Europe,2015,14249.1149666026,1131000000.0,2904910.0,1860000.0,1310000000.0,2071000.0,23.395,450.9606149588111,0.031648324546175874,546.1129888942539,0.0113,48328.583,-0.2866468293039698,-0.2907050240679123,-0.24944068168161154,-0.29593808324417514,-0.28461221449283075
LTU2014,LTU,Lithuania,Europe,2014,16534.4819837926,1058000000.0,2932367.0,1789000.0,1383000000.0,2063000.0,22.5062,471.6326435265436,0.028524186242353793,512.8453708191953,0.01091,47006.908,-0.27222638696389423,-0.29115517026729465,-0.24941535276370866,-0.2959899891635619,-0.28501090329609485
LTU2010,LTU,Lithuania,Europe,2010,11953.938441689099,849000000.0,3097282.0,1411000.0,958000000.0,1507000.0,19.4626,309.3034473451239,0.025874606001519543,563.3709356337093,0.01291,43638.337,-0.3011291686782841,-0.2924439450025126,-0.24926321966482845,-0.29959745056094383,-0.2871335000233319
LTU2009,LTU,Lithuania,Europe,2009,11837.3910271086,1119000000.0,3162916.0,1288000.0,972000000.0,1341000.0,25.7403,307.31135445898656,0.025961071468807464,834.4519015659955,0.01919,43483.684,-0.3018645714644455,-0.29077902070342726,-0.24920267269328614,-0.3006744983882197,-0.2878241862599725
LTU2017,LTU,Lithuania,Europe,2017,16840.938567953,1312000000.0,2828403.0,2032000.0,1587000000.0,2523000.0,0.0,561.0940166588707,0.03331726521030064,520.0158541418946,0.0,inf,-0.2702926758932518,-0.2895889081488959,-0.24951125893047324,-0.2930053987988215,-0.28364637682858534
LTU2003,LTU,Lithuania,Europe,2003,5505.535668831099,476000000.0,3415213.0,3502000.0,700000000.0,1491000.0,32.2776,204.96525399733486,0.03722893943957533,319.2488262910798,0.02165,14745.904,-0.34181795943799204,-0.29474400708976745,-0.24896993022323685,-0.2997012623997174,-0.2753918340004413
LTU2012,LTU,Lithuania,Europe,2012,14333.949342811202,925000000.0,2987773.0,1708000.0,1317000000.0,1900000.0,19.6066,440.7965397638977,0.030751925322309522,486.8421052631579,0.01032,47174.623,-0.2861115326879905,-0.2919752996442515,-0.24936424106085228,-0.29704757227106776,-0.2854657454519314
LTU2011,LTU,Lithuania,Europe,2011,14338.6435140155,859000000.0,3028115.0,1526000.0,1321000000.0,1775000.0,19.5991,436.2449906955317,0.030424425453434153,483.943661971831,0.01104,43835.477,-0.28608191292684193,-0.2923822811395835,-0.24932702580769142,-0.29785860226148636,-0.2864877364687492
LTU2002,LTU,Lithuania,Europe,2002,4146.98792783931,334000000.0,3443067.0,3584000.0,556000000.0,1428000.0,31.1493,161.48393278434605,0.03894005374365375,233.8935574229692,0.02181,10724.143,-0.35039026280014524,-0.2956196339433605,-0.24894423507521388,-0.30011002151488836,-0.27493137650934757
LTU2013,LTU,Lithuania,Europe,2013,15705.163985886698,1069000000.0,2957689.0,1764000.0,1374000000.0,2012000.0,20.4911,464.5518849344877,0.02957956283372482,531.3121272365805,0.01018,52191.761,-0.27745930241267563,-0.2910873400180727,-0.24939199337050705,-0.2963208893996527,-0.2851512866775259
LTU2001,LTU,Lithuania,Europe,2001,3530.14733731891,227000000.0,3470818.0,3390000.0,425000000.0,1271000.0,34.1514,122.44952054530084,0.03468680166712228,178.59952793076317,0.02687,6646.8,-0.35428246659135715,-0.2962794372767017,-0.24891863494407343,-0.30112867518285413,-0.27602075154925226
LTU2004,LTU,Lithuania,Europe,2004,6706.966998439279,643000000.0,3377075.0,2567500.0,834000000.0,1800000.0,33.5168,246.95927688902378,0.03682130491271115,357.22222222222223,0.01862,19184.867,-0.3342370452636563,-0.2937142205788517,-0.2490051122996101,-0.2976963962634026,-0.28063936479833285
LTU2016,LTU,Lithuania,Europe,2016,14999.4796391329,1218000000.0,2868231.0,1953000.0,1405000000.0,2296000.0,25.172,489.84896962622605,0.03265773089542615,530.4878048780488,0.01096,48402.172,-0.28191210161565416,-0.2901685484604293,-0.24947451783923108,-0.29447822926142164,-0.28408998831390736
LTU2006,LTU,Lithuania,Europe,2006,9240.642547974408,909000000.0,3269909.0,1789000.0,1038000000.0,2180000.0,33.2511,317.44002661847776,0.034352592362536745,416.9724770642202,0.01525,27342.458,-0.31824980037226264,-0.29207396182493806,-0.24910397229217957,-0.2952308650925301,-0.28501090329609485
LUX2001,LUX,Luxembourg,Europe,2001,48179.4208526047,1464000000.0,441525.0,923000.0,1780000000.0,836000.0,5.36056,4031.481796047789,0.08367642708660407,1751.1961722488038,0.00641,273197.531,-0.0725499179851787,-0.2886516174323738,-0.25171313957679997,-0.3039510595495108,-0.2898737836288654
LUX2010,LUX,Luxembourg,Europe,2010,104965.30607826699,3626000000.0,506953.0,1237000.0,4519000000.0,805000.0,5.53356,8914.041341110516,0.0849236921622826,4504.347826086957,0.00687,655654.705,0.2857634633961929,-0.2753198902671054,-0.2516527826390227,-0.30415219498713464,-0.2881105683580918
LUX2004,LUX,Luxembourg,Europe,2004,75716.3510789884,2920000000.0,458095.0,1100000.0,3824000000.0,878000.0,4.78693,8347.613486285596,0.11024849147282921,3325.740318906606,0.00545,610227.581,0.10120541827608438,-0.27967335898989887,-0.2516978538511325,-0.30367855347273015,-0.2888798692883338
LUX2013,LUX,Luxembourg,Europe,2013,113625.13289956,3292000000.0,543360.0,1624000.0,5629000000.0,945000.0,5.57185,10359.614252061248,0.09117361615073952,3483.5978835978835,0.0059,590440.319,0.34040612359570915,-0.2773794632889369,-0.2516191973997726,-0.3032438413978658,-0.28593743361353957
LUX2000,LUX,Luxembourg,Europe,2000,48735.995492187,1309000000.0,436300.0,950000.0,1686000000.0,852000.0,5.7583199999999986,3864.3135457254184,0.07929074817697972,1536.3849765258217,0.00676,227275.884,-0.0690379864495983,-0.2896074073077746,-0.2517179596079775,-0.30384724771073723,-0.28972216957691993
LUX2014,LUX,Luxembourg,Europe,2014,118823.648368575,3355000000.0,556319.0,1815000.0,6024000000.0,1038000.0,5.56049,10828.319723036602,0.09112933218014489,3232.1772639691717,0.00536,603018.146,0.3732082477232794,-0.27699098095248365,-0.2516072427999582,-0.3026404350849944,-0.2848649045794066
LUX2009,LUX,Luxembourg,Europe,2009,103198.669312625,3670000000.0,497783.0,1362000.0,4546000000.0,847000.0,6.21246,9132.493476072907,0.08849429490614241,4332.939787485242,0.00733,591124.118,0.27461615820487106,-0.2750485692702175,-0.2516612419090511,-0.303879688910354,-0.2874086514509367
LUX2003,LUX,Luxembourg,Europe,2003,65445.885030740705,2445000000.0,451630.0,1021000.0,3051000000.0,867000.0,4.19123,6755.5299692225935,0.10322314330457051,2820.0692041522493,0.00483,583865.26,0.03639978209579033,-0.28260239247903046,-0.2517038177748766,-0.303749924111887,-0.28932348077365583
LUX2006,LUX,Luxembourg,Europe,2006,89739.71169613009,3058000000.0,472637.0,1084000.0,3819000000.0,908000.0,5.52715,8080.196852975962,0.09004037009096398,3367.84140969163,0.00609,553011.726,0.18969145210456897,-0.2788223976814775,-0.2516844389433078,-0.3034839062750297,-0.28896971465244964
LUX2002,LUX,Luxembourg,Europe,2002,52930.6411522641,1936000000.0,446175.0,1049000.0,2497000000.0,885000.0,4.20348,5596.45878859192,0.10573192893115999,2187.5706214689267,0.00475,460541.183,-0.04257018262500113,-0.28574108310212093,-0.2517088499796754,-0.30363313579326673,-0.2891662513864531
LUX2016,LUX,Luxembourg,Europe,2016,104278.390971905,2912000000.0,582014.0,1588000.0,4764000000.0,1054000.0,5.81349,8185.370111371892,0.07849536260659429,2762.8083491461102,0.00552,500508.759,0.2814290962642127,-0.27972269008024214,-0.25158353931649263,-0.30253662324622077,-0.28613958568280023
LUX2005,LUX,Luxembourg,Europe,2005,80289.696409954,3015000000.0,465158.0,1185000.0,3770000000.0,913000.0,4.90064,8104.773001861733,0.10094412314725025,3302.300109529025,0.00537,614953.465,0.13006277998227203,-0.27908755229207255,-0.25169133827597323,-0.303451465075413,-0.28840256579146833
LUX2011,LUX,Luxembourg,Europe,2011,115761.507705096,3873000000.0,518347.0,1643000.0,5358000000.0,874000.0,5.60105,10336.704948615503,0.08929310919954843,4431.350114416476,0.00641,691318.271,0.35388643965360933,-0.273796792852757,-0.25164227174232656,-0.3037045064324236,-0.285830742243652
LUX2012,LUX,Luxembourg,Europe,2012,106749.013622989,3094000000.0,530946.0,1580000.0,5395000000.0,950000.0,5.35089,10161.108662651193,0.09518690916000128,3256.842105263158,0.00563,578479.948,0.29701848353376714,-0.2786004077749328,-0.2516306492403541,-0.30321140019824905,-0.2861845083648582
LUX2008,LUX,Luxembourg,Europe,2008,114293.84332087,3839000000.0,488650.0,1190000.0,4918000000.0,877000.0,6.04842,10064.463317302772,0.08805779055874137,4377.423033067274,0.0069,634409.135,0.3446256209456644,-0.2740064499867159,-0.25166966704680127,-0.30368504171265354,-0.2883744891151821
LUX2007,LUX,Luxembourg,Europe,2007,106018.492790674,3491000000.0,479993.0,1132000.0,4351000000.0,914000.0,5.58436,9064.715527101436,0.0855012676420431,3819.4748358862144,0.00611,625118.631,0.29240896853622633,-0.2761523524166481,-0.251677653077405,-0.3034449768354896,-0.2887001785601021
LUX2015,LUX,Luxembourg,Europe,2015,101376.496574339,2873000000.0,569604.0,1702000.0,4760000000.0,1090000.0,5.7670900000000005,8356.682888462861,0.08243215312076736,2635.7798165137615,0.00529,498257.054,0.2631184264583005,-0.2799631791456656,-0.25159498746709813,-0.3023030466089802,-0.2854994374634748
LUX2017,LUX,Luxembourg,Europe,2017,107361.30694727099,3033000000.0,596336.0,1802000.0,4980000000.0,1046000.0,0.0,8350.996753508089,0.07778404521108861,2899.61759082218,0.0,inf,0.30088199451979597,-0.2789765573388002,-0.2515703273573491,-0.3025885291656076,-0.2849379039377507
MLT2014,MLT,Malta,Europe,2014,26012.0153054014,397000000.0,434558.0,391000.0,1521000000.0,1690000.0,27.6104,3500.108155873324,0.13455736184910386,234.9112426035503,0.01634,14376.453,-0.21242407872963598,-0.29523115160690727,-0.2517195665925347,-0.298410102654971,-0.29286114198571755
MLT2002,MLT,Malta,Europe,2002,11843.9390200563,180000000.0,395969.0,157000.0,757000000.0,1134000.0,22.6584,1911.7658200515698,0.1614130076838645,158.73015873015873,0.01998,7944.452,-0.30182325426942375,-0.2965692574324684,-0.25175516471370435,-0.3020175640523529,-0.29417513043591187
MLT2008,MLT,Malta,Europe,2008,21928.700674056203,307000000.0,409379.0,261000.0,1082000000.0,1291000.0,22.7355,2643.027610111901,0.12052823600437308,237.8001549186677,0.01761,13503.7,-0.2381893946525465,-0.295786126373269,-0.25174279406909356,-0.30099891038438714,-0.29359113556915883
MLT2000,MLT,Malta,Europe,2000,11039.056507451101,224000000.0,390087.0,200000.0,731000000.0,1216000.0,22.0009,1873.9409413797434,0.16975553482445513,184.21052631578948,0.01809,10183.003,-0.3069019841960635,-0.29629793643558044,-0.2517605908234434,-0.3014855283786383,-0.2939336710198505
MLT2005,MLT,Malta,Europe,2005,15835.346668788301,311000000.0,403834.0,225000.0,924000000.0,1171000.0,20.3635,2288.0688599771192,0.14449123898796207,265.5849701110162,0.01739,15272.281,-0.27663786241711324,-0.2957614608280974,-0.25174790929835283,-0.301777499175189,-0.2937932876384195
MLT2003,MLT,Malta,Europe,2003,13689.989987991,238000000.0,398582.0,174000.0,869000000.0,1127000.0,21.4912,2180.2289114912364,0.15925715894633638,211.1801242236025,0.01907,11073.945,-0.290174853229369,-0.29621160702747973,-0.25175275423686855,-0.30206298173181634,-0.2940796697365388
MLT2010,MLT,Malta,Europe,2010,21107.3644349639,309000000.0,414508.0,294000.0,1066000000.0,1339000.0,21.9858,2571.723585552028,0.12184010909917406,230.76923076923077,0.01642,14054.155,-0.24337194598393308,-0.2957737936006832,-0.2517380625973405,-0.3006874748680664,-0.2934058295056699
MLT2011,MLT,Malta,Europe,2011,22845.9048853838,333000000.0,416268.0,309000.0,1276000000.0,1415000.0,24.4805,3065.332910528794,0.13417428313333793,235.3356890459364,0.0173,13603.219,-0.23240192579348032,-0.2956258003296534,-0.2517364390078912,-0.3001943686338919,-0.2933215994768113
MLT2016,MLT,Malta,Europe,2016,25151.519616893198,408000000.0,455356.0,497000.0,1451000000.0,1966000.0,27.7137,3186.517801456443,0.12669285395051025,207.52797558494404,0.0141,14718.296,-0.21785372235653724,-0.29516332135768525,-0.25170038056221294,-0.29661934843612675,-0.29226591644845
MLT2004,MLT,Malta,Europe,2004,15109.054968395902,291000000.0,401268.0,203000.0,949000000.0,1156000.0,21.0653,2365.0029406780504,0.15652884615384638,251.73010380622839,0.01822,13816.142,-0.2812206920058862,-0.29588478855395556,-0.2517502764179704,-0.3018748227740392,-0.2939168250140788
MLT2007,MLT,Malta,Europe,2007,19375.569601363,284000000.0,406724.0,280000.0,1185000000.0,1244000.0,22.09,2913.5236671551224,0.15037099435518875,228.29581993569133,0.01776,12854.494,-0.2542994019920663,-0.2959279532580059,-0.2517452432906776,-0.30130385766078455,-0.2934844441992713
MLT2001,MLT,Malta,Europe,2001,11021.786355464099,204000000.0,393028.0,179000.0,704000000.0,1180000.0,22.6287,1791.2209817112266,0.16251639470612864,172.88135593220338,0.01918,9013.626,-0.30701095716585775,-0.2964212641614386,-0.25175787776857383,-0.30171910501587884,-0.2940515930602526
MLT2006,MLT,Malta,Europe,2006,16671.567199263798,362000000.0,405308.0,257000.0,966000000.0,1124000.0,20.5921,2383.372645000839,0.1429603237964387,322.06405693950177,0.01832,17579.916,-0.2713613926629746,-0.29544697512715906,-0.25174654954218906,-0.3020824464515864,-0.2936135969101878
MLT2009,MLT,Malta,Europe,2009,20675.582586206398,291000000.0,412477.0,264000.0,899000000.0,1182000.0,20.4014,2179.5154638925324,0.1054149480337538,246.19289340101523,0.01726,14263.783,-0.24609644721575477,-0.29588478855395556,-0.2517399361826652,-0.3017061285360321,-0.2935742895633871
MLT2015,MLT,Malta,Europe,2015,24077.010824854904,368000000.0,445053.0,428000.0,1381000000.0,1783000.0,27.2678,3103.0012155855593,0.12887817504248927,206.39371845204712,0.01529,13498.608,-0.22463376773346944,-0.2954099768094016,-0.25170988501794933,-0.29780669634209955,-0.2926533745811996
MLT2012,MLT,Malta,Europe,2012,21926.8083687432,339000000.0,420028.0,331000.0,1260000000.0,1443000.0,25.8787,2999.8000133324445,0.1368096971928061,234.92723492723493,0.01793,13102.467,-0.23820133491397966,-0.29558880201189597,-0.25173297043043136,-0.30001269791603813,-0.29319806210115196
MLT2013,MLT,Malta,Europe,2013,23838.6143979371,384000000.0,425967.0,363000.0,1402000000.0,1582000.0,26.5299,3291.334774759547,0.13806736917747897,242.7307206068268,0.01677,14474.104,-0.22613802586907308,-0.29531131462871507,-0.25172749173853404,-0.29911083256669263,-0.29301837137292025
MLT2017,MLT,Malta,Europe,2017,27283.5447293274,472000000.0,467999.0,573000.0,1746000000.0,2274000.0,0.0,3730.77720251539,0.1367409271605802,207.56376429199648,0.0,inf,-0.20440085243665324,-0.2947686726349391,-0.25168871747050425,-0.29462097053973535,-0.29183915096889973
MDA2004,MDA,Moldova,Europe,2004,720.945951145159,135000000.0,3603945.0,93300.0,112000000.0,69000.0,23.2451,31.077055837422602,0.043105944055944055,1956.5217391304348,0.33689,5807.598,-0.37200825256195724,-0.2968467448156493,-0.24879582608463297,-0.3089275395707193,-0.29453282729179814
MDA2001,MDA,Moldova,Europe,2001,407.73484454911596,90000000.0,3631462.0,93300.0,58000000.0,69000.0,26.0101,15.971528822275987,0.03917136108378897,1304.3478260869565,0.37696,3460.176,-0.3739845840084892,-0.29712423219883016,-0.24877044181708977,-0.3089275395707193,-0.29453282729179814
MDA2002,MDA,Moldova,Europe,2002,458.67781683631205,109000000.0,3623062.0,93300.0,72000000.0,69000.0,27.3478,19.872693318524497,0.043326039736550956,1579.7101449275362,0.39634,3985.745,-0.37366313883623725,-0.2970070708592649,-0.2487781907667341,-0.3089275395707193,-0.29453282729179814
MDA2017,MDA,Moldova,Europe,2017,2724.49309280928,381000000.0,3549196.0,229000.0,439000000.0,145000.0,0.0,123.6899849994196,0.045399265399451,2627.5862068965516,0.0,inf,-0.35936606607082855,-0.29532981378759376,-0.24884633170892786,-0.3084344333365448,-0.29377082629739054
MDA2013,MDA,Moldova,Europe,2013,2668.6830093877497,428000000.0,3558566.0,157600.0,324000000.0,95600.0,7.168660000000001,91.0479108719636,0.03411716961200718,4476.987447698745,0.07499,59701.126,-0.3597182222382718,-0.2950399936318271,-0.24883768794009842,-0.3087549523887582,-0.2941717612347575
MDA2006,MDA,Moldova,Europe,2006,950.6404087460429,224000000.0,3585209.0,93300.0,150000000.0,63000.0,21.9032,41.8385650599449,0.04401092639764042,3555.5555555555557,0.34767,10226.812,-0.3705589030015785,-0.29629793643558044,-0.24881310993231584,-0.3089664690102594,-0.29453282729179814
MDA2007,MDA,Moldova,Europe,2007,1230.44456420222,290000000.0,3576910.0,93300.0,229000000.0,70000.0,15.3695,64.02173943431622,0.05203138873292176,4142.857142857143,0.21956,18868.907,-0.36879336614910807,-0.2958909549402485,-0.24882076571006562,-0.30892105133079595,-0.29453282729179814
MDA2015,MDA,Moldova,Europe,2015,2179.23362495857,370000000.0,3554108.0,189800.0,300000000.0,94400.0,8.9669,84.4093651627919,0.03873350897125435,3919.491525423729,0.09499,41262.149,-0.36280659997955245,-0.2953976440368158,-0.24884180041837395,-0.3087627382766662,-0.2939909474394744
MDA2009,MDA,Moldova,Europe,2009,1525.52611882763,307000000.0,3565604.0,93300.0,240000000.0,60000.0,10.6542,67.30977416448938,0.04412233480224979,5116.666666666667,0.17757,28814.927,-0.36693143040220666,-0.295786126373269,-0.2488311954272893,-0.30898593373002947,-0.29453282729179814
MDA2012,MDA,Moldova,Europe,2012,2446.7253157714003,396000000.0,3559519.0,146800.0,279000000.0,89000.0,6.66972,78.3813768096195,0.03203521715510085,4449.438202247191,0.07494,59373.341,-0.3611187535746636,-0.29523731799320013,-0.24883680880331138,-0.30879777477225234,-0.29423240685553576
MDA2011,MDA,Moldova,Europe,2011,2363.5937251178198,349000000.0,3559986.0,136100.0,253000000.0,75000.0,6.46407,71.06769521003734,0.030067644221087438,4653.333333333333,0.08619,53989.249,-0.3616433057803451,-0.29552713814896686,-0.24883637799861094,-0.3088886101311792,-0.2942924909427882
MDA2005,MDA,Moldova,Europe,2005,831.208178175711,170000000.0,3595187.0,93300.0,138000000.0,67000.0,22.9291,38.3846514798813,0.04617934771061297,2537.313432835821,0.34223,7414.059,-0.37131250869446353,-0.2966309212953975,-0.2488039052871312,-0.308940516050566,-0.29453282729179814
MDA2003,MDA,Moldova,Europe,2003,548.291314551314,118000000.0,3612874.0,93300.0,79000000.0,69000.0,24.5287,21.866248310901515,0.039880712552952675,1710.144927536232,0.35549,4810.67,-0.3730976864310124,-0.29695157338262873,-0.24878758913565985,-0.3089275395707193,-0.29453282729179814
MDA2014,MDA,Moldova,Europe,2014,2674.11633164002,442000000.0,3556397.0,180600.0,328000000.0,93900.0,9.22176,92.22817362628525,0.03448921519794999,4707.13525026624,0.09821,47929.287,-0.3596839385063091,-0.2949536642237264,-0.24883968882959587,-0.30876598239662795,-0.294042608523841
MDA2008,MDA,Moldova,Europe,2008,1695.9850751088097,359000000.0,3570108.0,93300.0,293000000.0,73000.0,9.9582,82.07034633125944,0.04839096023648323,4917.808219178082,0.13641,36051.669,-0.3658558510611586,-0.29546547428603775,-0.24882704051428953,-0.3089015866110259,-0.29453282729179814
MDA2000,MDA,Moldova,Europe,2000,354.003798172847,86000000.0,3639592.0,93300.0,57000000.0,69000.0,29.7223,15.661096078901151,0.04423990974033114,1246.376811594203,0.43076,2893.437,-0.37432362165553357,-0.2971488977440018,-0.24876294194082688,-0.3089275395707193,-0.29453282729179814
MDA2010,MDA,Moldova,Europe,2010,1958.13371987623,298000000.0,3562045.0,117200.0,222000000.0,64000.0,7.22595,62.32374941922407,0.03182813757130102,4656.25,0.11291,41238.597,-0.3642017187541974,-0.2958416238499052,-0.24883447858345406,-0.30895998077033604,-0.2943986207791501
MDA2016,MDA,Moldova,Europe,2016,2272.40570707297,333000000.0,3551954.0,177000.0,343000000.0,121000.0,9.14907,96.56656589584212,0.04249530160713561,2752.0661157024792,0.07561,36398.176,-0.3622186932548429,-0.2956258003296534,-0.24884378747046132,-0.30859015109470517,-0.2940628237307671
NLD2006,NLD,Netherlands,Europe,2006,44863.3506314287,14588000000.0,16346101.0,16695000.0,9273000000.0,10739000.0,507.038,567.2912457839334,0.012644870206964023,1358.413260080082,0.04721,28773.846,-0.09347399672632836,-0.20772396372424154,-0.23704126356033312,-0.2396980195885882,-0.20130871595166308
NLD2010,NLD,Netherlands,Europe,2010,50950.0343435181,19044000000.0,16615394.0,18368000.0,11653000000.0,10883000.0,443.668,701.337566837115,0.013765203024369298,1749.8851419645318,0.04077,42920.901,-0.05506761785927717,-0.18024654640304089,-0.23679284238217013,-0.23876371303962599,-0.19191426006629916
NLD2002,NLD,Netherlands,Europe,2002,29204.0398310254,14201000000.0,16148929.0,16719000.0,11745000000.0,9595000.0,536.33,727.292813040419,0.024903842661787065,1480.0416883793644,0.0559,26476.595,-0.19228271619414924,-0.21011035521959717,-0.2372231535483415,-0.24712056606089916,-0.2011739479054893
NLD2001,NLD,Netherlands,Europe,2001,26873.275933511402,13061000000.0,16046180.0,14214000.0,11147000000.0,9500000.0,558.995,694.6824727131317,0.02585030847864929,1374.842105263158,0.05884,23365.773,-0.20698960840866829,-0.21714003559351294,-0.2373179388848897,-0.2477369488536173,-0.21524036272487757
NLD2012,NLD,Netherlands,Europe,2012,50073.0056559308,20094000000.0,16754962.0,18628000.0,17675000000.0,11680000.0,433.201,1054.911374910907,0.021067466613839268,1720.376712328767,0.03709,46383.842,-0.06060158309322684,-0.17377184079548688,-0.2366640917388417,-0.233592585820717,-0.19045427289941655
NLD2016,NLD,Netherlands,Europe,2016,46007.852920654695,20461000000.0,17030314.0,17938000.0,18306000000.0,15828000.0,407.256,1074.906780931931,0.02336355019187092,1292.709123073035,0.02573,50241.318,-0.08625229922840927,-0.17150877702598943,-0.23641008116950077,-0.20667936661866643,-0.19432885422691273
NLD2015,NLD,Netherlands,Europe,2015,45175.2318933798,20234000000.0,16939923.0,18070000.0,17558000000.0,15007000.0,397.168,1036.4864114199338,0.02294368767970454,1348.304124741787,0.02647,50937.066,-0.09150605646943005,-0.17290854671447967,-0.2364934663251317,-0.21200621159573574,-0.19358762997295692
NLD2011,NLD,Netherlands,Europe,2011,54159.3466126142,20741000000.0,16693074.0,18560000.0,12897000000.0,11300000.0,436.75,772.595868202585,0.014265236132347293,1835.486725663717,0.03865,47489.954,-0.034817171353445926,-0.16978218886397503,-0.23672118304784026,-0.23605811699158954,-0.19083611569690892
NLD2013,NLD,Netherlands,Europe,2013,52184.0618504931,21009000000.0,16804432.0,18094000.0,19429000000.0,12783000.0,416.163,1156.1830831294983,0.02215586602748466,1643.5109129312368,0.03256,50476.379,-0.04728102499408372,-0.16812959733747554,-0.23661845596040065,-0.22643605718526336,-0.19345286192678315
